,UserID,ItemID,Rating,Timestamp
17418,bip7em,여의도역 마호가니커피,2점,2018.12.13.
17419,a9lumn,여의도역 마호가니커피,4점,2018.12.10.
17420,oan06n,여의도역 마호가니커피,3점,2018.10.28.
17421,beccd8,여의도역 마호가니커피,4점,2018.08.04.
17422,116j8nm,여의도역 마호가니커피,4점,2018.07.27.
17423,,여의도역 마호가니커피,,2019.02.05.
17424,,여의도역 마호가니커피,,2018.09.30.
17425,,여의도역 마호가니커피,,2018.08.12.
17426,,여의도역 마호가니커피,3점,2017.10.10.
17427,fu9esr,노량진역 커피팩토리쏘,5점,2021.03.20.
17428,giiqkk,노량진역 커피팩토리쏘,1점,2020.10.24.
17429,17pa386,노량진역 커피팩토리쏘,4점,2020.08.27.
17430,f19508,언주역 넵타임커피,4점,2020.10.28.
17431,mu25g9,언주역 넵타임커피,4점,2020.04.21.
17432,11md38u,언주역 넵타임커피,5점,2019.07.23.
17433,qptb17,언주역 넵타임커피,5점,2019.07.16.
17434,11hvcei,언주역 넵타임커피,5점,2019.07.16.
17435,11hv2q8,언주역 넵타임커피,5점,2019.07.16.
17436,11gcucn,언주역 넵타임커피,5점,2019.07.13.
17437,7kfdqn,언주역 넵타임커피,5점,2019.07.13.
17438,11fohac,언주역 넵타임커피,5점,2019.07.12.
17439,vksot8,언주역 넵타임커피,5점,2019.07.11.
17440,vl9ghl,언주역 넵타임커피,5점,2019.07.08.
17441,vk13n6,언주역 넵타임커피,5점,2019.07.07.
17442,vkie1e,언주역 넵타임커피,5점,2019.07.06.
17443,vk1154,언주역 넵타임커피,5점,2019.07.06.
17444,11at05u,언주역 넵타임커피,5점,2019.07.04.
17445,eo60a3,여의도역 공차,5점,2020.12.01.
17446,abc85n,여의도역 공차,4점,2020.11.14.
17447,176urnv,여의도역 공차,1점,2020.03.22.
17448,7kh59i,여의도역 공차,3점,2019.10.26.
17449,gici9g,여의도역 공차,1점,2019.07.12.
17450,et76ik,여의도역 공차,4점,2019.01.04.
17451,,여의도역 공차,,2018.08.11.
17452,,여의도역 공차,,2018.05.12.
17453,,여의도역 공차,,2016.11.01.
17454,,여의도역 공차,,2016.09.28.
17455,,여의도역 공차,,2013.10.02.
17456,,여의도역 공차,,2013.08.11.
17457,,여의도역 공차,,2013.08.10.
17458,,여의도역 공차,,2013.05.08.
17459,aaus57,선정릉역 난만,1점,2021.03.30.
17460,12867qj,선정릉역 난만,3점,2021.03.07.
17461,1bp85qt,선정릉역 난만,5점,2021.03.05.
17462,103hblo,선정릉역 난만,4점,2020.09.13.
17463,10k2j6v,선정릉역 난만,4점,2020.05.11.
17464,atfpg1,봉은사역 파르나스코엑스카페,1점,2021.05.14.
17465,e5r1pf,봉은사역 파르나스코엑스카페,3점,2021.04.22.
17466,1gi3u8d,봉은사역 파르나스코엑스카페,5점,2021.03.26.
17467,n2ob37,봉은사역 파르나스코엑스카페,5점,2021.02.27.
17468,fo43ha,봉은사역 파르나스코엑스카페,2점,2021.02.03.
17469,mvsvdu,봉은사역 파르나스코엑스카페,1점,2020.12.20.
17470,150s7pi,봉은사역 파르나스코엑스카페,5점,2020.09.30.
17471,o7nu24,봉은사역 파르나스코엑스카페,3점,2020.08.07.
17472,112r0i8,봉은사역 파르나스코엑스카페,5점,2020.07.16.
17473,tuetie,봉은사역 파르나스코엑스카페,1점,2020.07.10.
17474,o4hrej,봉은사역 파르나스코엑스카페,1점,2020.07.10.
17475,mud659,봉은사역 파르나스코엑스카페,1점,2020.07.09.
17476,vse5ho,봉은사역 파르나스코엑스카페,4점,2020.05.14.
17477,gf6v6a,봉은사역 파르나스코엑스카페,1점,2020.03.22.
17478,musee6,봉은사역 파르나스코엑스카페,1점,2020.03.22.
17479,e4iq68,봉은사역 파르나스코엑스카페,1점,2019.10.04.
17480,flenrj,봉은사역 파르나스코엑스카페,1점,2019.07.12.
17481,fffq7o,봉은사역 파르나스코엑스카페,5점,2019.06.05.
17482,100q04c,봉은사역 파르나스코엑스카페,3점,2019.02.09.
17483,8t7bum,봉은사역 파르나스코엑스카페,1점,2018.12.19.
17484,h5v7b1,봉은사역 파르나스코엑스카페,4점,2018.04.07.
17485,e84ra9,봉은사역 파르나스코엑스카페,3점,2016.09.04.
17486,gehth8,봉은사역 파르나스코엑스카페,3점,2016.03.30.
17487,,봉은사역 파르나스코엑스카페,,2018.12.27.
17488,,봉은사역 파르나스코엑스카페,,2018.12.25.
17489,,봉은사역 파르나스코엑스카페,,2018.07.24.
17490,,봉은사역 파르나스코엑스카페,,2018.06.15.
17491,,봉은사역 파르나스코엑스카페,,2018.02.22.
17492,,봉은사역 파르나스코엑스카페,,2017.12.31.
17493,,봉은사역 파르나스코엑스카페,,2017.10.03.
17494,,봉은사역 파르나스코엑스카페,,2017.07.17.
17495,,봉은사역 파르나스코엑스카페,,2017.07.09.
17496,,봉은사역 파르나스코엑스카페,,2017.05.17.
17497,,봉은사역 파르나스코엑스카페,,2016.10.26.
17498,,봉은사역 파르나스코엑스카페,,2016.10.18.
17499,,봉은사역 파르나스코엑스카페,,2016.10.15.
17500,,봉은사역 파르나스코엑스카페,,2016.06.28.
17501,,봉은사역 파르나스코엑스카페,,2016.06.16.
17502,,봉은사역 파르나스코엑스카페,,2016.05.21.
17503,,봉은사역 파르나스코엑스카페,,2016.04.25.
17504,,봉은사역 파르나스코엑스카페,,2016.03.29.
17505,,봉은사역 파르나스코엑스카페,,2016.03.22.
17506,,봉은사역 파르나스코엑스카페,,2016.02.05.
17507,,봉은사역 파르나스코엑스카페,,2015.05.02.
17508,,봉은사역 파르나스코엑스카페,,2015.03.06.
17509,,봉은사역 파르나스코엑스카페,,2014.11.17.
17510,,봉은사역 파르나스코엑스카페,3점,2017.04.04.
17511,,봉은사역 파르나스코엑스카페,2점,2016.12.13.
17512,,봉은사역 파르나스코엑스카페,3점,2016.01.13.
17513,7vmgin,선유도역 카페커피수,2점,2018.07.21.
17514,,선유도역 카페커피수,,2016.11.01.
17515,vn7v59,가양역 프리카페,1점,2021.02.09.
17516,uhasnl,구반포역 투썸플레이스,1점,2021.01.22.
17517,dopo5c,구반포역 투썸플레이스,1점,2020.09.03.
17518,1022nnd,구반포역 투썸플레이스,1점,2020.08.11.
17519,v7n4dd,구반포역 투썸플레이스,3점,2020.08.08.
17520,uocjbn,구반포역 투썸플레이스,5점,2020.08.07.
17521,le164l,구반포역 투썸플레이스,1점,2020.02.14.
17522,g7a7e0,선정릉역 오에스인터내셔널카페데베르,5점,2019.12.14.
17523,n8caj3,선정릉역 오에스인터내셔널카페데베르,3점,2018.05.13.
17524,,선정릉역 오에스인터내셔널카페데베르,,2016.03.17.
17525,,선정릉역 오에스인터내셔널카페데베르,,2013.04.07.
17526,80av4n,언주역 바나프레소,2점,2021.01.17.
17527,8n9pe3,언주역 바나프레소,5점,2021.01.15.
17528,sme2ea,언주역 바나프레소,1점,2020.09.19.
17529,107sbh2,언주역 바나프레소,5점,2020.08.19.
17530,vvetso,언주역 바나프레소,1점,2020.07.31.
17531,11nmn58,언주역 바나프레소,5점,2019.07.25.
17532,119df85,언주역 바나프레소,1점,2019.07.01.
17533,edhksv,언주역 해머스미스로스터리,4점,2021.05.07.
17534,1he2akl,언주역 해머스미스로스터리,5점,2021.03.27.
17535,c1nuk7,언주역 해머스미스로스터리,4점,2021.02.17.
17536,lhlvv5,언주역 해머스미스로스터리,4점,2020.12.12.
17537,ebmbcm,언주역 해머스미스로스터리,4점,2020.11.29.
17538,uvm3pb,언주역 해머스미스로스터리,5점,2020.09.05.
17539,1080se2,언주역 해머스미스로스터리,5점,2020.08.16.
17540,17k69t8,언주역 해머스미스로스터리,5점,2020.06.26.
17541,m1mb8r,언주역 해머스미스로스터리,5점,2020.02.05.
17542,l7rdro,언주역 해머스미스로스터리,4점,2019.12.18.
17543,tsldsu,언주역 해머스미스로스터리,4점,2019.07.26.
17544,ua8un1,언주역 해머스미스로스터리,2점,2019.06.25.
17545,dct2he,언주역 해머스미스로스터리,3점,2019.06.25.
17546,154k5p9,삼성중앙역 차밍디쉬,5점,2021.03.05.
17547,17to4ab,삼성중앙역 차밍디쉬,5점,2020.04.21.
17548,khq06s,염창역 커피하오,5점,2021.05.09.
17549,a0df1m,염창역 커피하오,5점,2020.10.18.
17550,m85td2,염창역 커피하오,5점,2020.09.18.
17551,r673h9,염창역 커피하오,5점,2020.09.09.
17552,14ssa51,염창역 커피하오,5점,2020.06.10.
17553,17m4eji,염창역 커피하오,5점,2020.04.10.
17554,17kd9pc,염창역 커피하오,5점,2020.04.08.
17555,snbfju,염창역 커피하오,5점,2020.03.24.
17556,fkcnr2,종합운동장역 큐브이스케이프,1점,2020.10.03.
17557,fej66e,종합운동장역 큐브이스케이프,5점,2020.09.29.
17558,kda050,종합운동장역 큐브이스케이프,4점,2019.12.30.
17559,13j0g5j,종합운동장역 큐브이스케이프,4점,2019.11.25.
17560,vpqjrc,종합운동장역 큐브이스케이프,3점,2019.07.09.
17561,mumu47,종합운동장역 큐브이스케이프,1점,2019.03.31.
17562,,종합운동장역 큐브이스케이프,,2018.04.27.
17563,,종합운동장역 큐브이스케이프,,2016.12.24.
17564,193rft4,신목동역 요거프레소,5점,2021.05.09.
17565,n3pu7h,신목동역 요거프레소,1점,2020.05.19.
17566,mufmti,신목동역 요거프레소,1점,2020.05.18.
17567,14rassd,신목동역 요거프레소,5점,2020.03.12.
17568,107epla,신목동역 요거프레소,5점,2019.08.24.
17569,a9lumn,샛강역 컴포즈,4점,2018.11.03.
17570,eo60a3,샛강역 공차,5점,2020.12.01.
17571,abc85n,샛강역 공차,4점,2020.11.14.
17572,176urnv,샛강역 공차,1점,2020.03.22.
17573,7kh59i,샛강역 공차,3점,2019.10.26.
17574,gici9g,샛강역 공차,1점,2019.07.12.
17575,et76ik,샛강역 공차,4점,2019.01.04.
17576,,샛강역 공차,,2018.08.11.
17577,,샛강역 공차,,2018.05.12.
17578,,샛강역 공차,,2016.11.01.
17579,,샛강역 공차,,2016.09.28.
17580,,샛강역 공차,,2013.10.02.
17581,,샛강역 공차,,2013.08.11.
17582,,샛강역 공차,,2013.08.10.
17583,,샛강역 공차,,2013.05.08.
17584,,신논현역 커피주네,,2017.06.15.
17585,100q04c,신논현역 어반레빗,2점,2021.05.07.
17586,m4fq44,신논현역 어반레빗,5점,2021.05.04.
17587,1j23uid,신논현역 어반레빗,5점,2021.04.28.
17588,1j1rfci,신논현역 어반레빗,5점,2021.04.28.
17589,17lsh8b,신논현역 어반레빗,5점,2021.04.28.
17590,17jra91,신논현역 어반레빗,4점,2021.04.10.
17591,1e31j28,신논현역 어반레빗,2점,2021.03.23.
17592,vfr9cq,신논현역 어반레빗,2점,2021.03.15.
17593,n3n48o,신논현역 어반레빗,5점,2020.10.21.
17594,159gbub,신논현역 어반레빗,1점,2020.10.18.
17595,1ch1fht,신논현역 어반레빗,2점,2020.10.09.
17596,lhrlai,신논현역 어반레빗,1점,2020.08.18.
17597,dgem68,신논현역 어반레빗,3점,2020.08.16.
17598,tjgg6f,신논현역 어반레빗,3점,2020.08.01.
17599,n7re3v,신논현역 어반레빗,4점,2020.06.27.
17600,m8g6h9,신논현역 어반레빗,2점,2020.04.19.
17601,rc2o1n,신논현역 어반레빗,2점,2020.02.16.
17602,15juisr,신논현역 어반레빗,4점,2020.01.31.
17603,14afo7e,신논현역 어반레빗,5점,2019.11.28.
17604,dfnkhe,신논현역 어반레빗,1점,2019.11.16.
17605,l9s10f,신논현역 어반레빗,1점,2019.11.02.
17606,uqeo3m,신논현역 어반레빗,1점,2019.11.02.
17607,qr6ru0,신논현역 어반레빗,5점,2019.07.31.
17608,1199b1m,신논현역 어반레빗,1점,2019.07.30.
17609,quvj5d,신논현역 어반레빗,1점,2019.06.28.
17610,rsvod2,신논현역 어반레빗,4점,2019.06.09.
17611,ke5dut,신논현역 어반레빗,3점,2019.04.13.
17612,kv7f9c,신논현역 어반레빗,1점,2019.01.25.
17613,7ksp1t,신논현역 어반레빗,3점,2018.03.24.
17614,10nior5,신논현역 어반레빗,3점,2017.10.14.
17615,e4m3b7,신논현역 어반레빗,3점,2017.06.26.
17616,,신논현역 어반레빗,,2017.10.26.
17617,,신논현역 어반레빗,,2017.10.01.
17618,,신논현역 어반레빗,,2017.06.05.
17619,bgkeg7,삼성중앙역 비비디바비디부,5점,2019.09.16.
17620,14pajfc,염창역 메가엠지씨커피,4점,2021.04.05.
17621,fkklan,염창역 메가엠지씨커피,5점,2021.03.05.
17622,gvhe9i,신논현역 블루노트,5점,2018.06.24.
17623,,신논현역 블루노트,,2017.11.03.
17624,,신논현역 블루노트,,2017.03.10.
17625,121s1us,고속터미널역 공차,5점,2021.05.12.
17626,7scbaf,고속터미널역 공차,5점,2021.04.07.
17627,15v0vvq,고속터미널역 공차,5점,2020.10.26.
17628,7l2kb5,고속터미널역 공차,5점,2020.09.30.
17629,11qed9o,고속터미널역 공차,5점,2020.07.11.
17630,16hkitj,고속터미널역 공차,5점,2020.05.04.
17631,14guqfd,고속터미널역 공차,5점,2019.12.14.
17632,v261kq,고속터미널역 공차,5점,2019.07.18.
17633,qmfh54,고속터미널역 공차,5점,2019.06.05.
17634,gf4u71,고속터미널역 공차,1점,2019.03.23.
17635,d3ugfr,고속터미널역 공차,3점,2018.10.30.
17636,d0r72c,고속터미널역 공차,1점,2018.03.18.
17637,kjbr4o,고속터미널역 공차,1점,2018.01.05.
17638,,고속터미널역 공차,1점,2017.02.27.
17639,,고속터미널역 공차,1점,2017.02.27.
17640,7kojcc,신논현역 라떼킹,5점,2019.08.05.
17641,fqdpvd,신논현역 라떼킹,1점,2018.09.24.
17642,eull0p,신논현역 라떼킹,1점,2018.09.06.
17643,,신논현역 라떼킹,,2016.06.12.
17644,,신논현역 라떼킹,5점,2016.12.21.
17645,,신논현역 라떼킹,4점,2016.05.02.
17646,l8dpa7,언주역 투썸플레이스,1점,2021.03.29.
17647,1bvea2b,언주역 투썸플레이스,5점,2020.12.12.
17648,10oorbh,언주역 투썸플레이스,4점,2020.07.21.
17649,17ocil3,언주역 투썸플레이스,1점,2020.04.24.
17650,10el7je,언주역 투썸플레이스,5점,2019.05.21.
17651,lghdpl,언주역 투썸플레이스,5점,2018.04.16.
17652,fmcfqp,언주역 투썸플레이스,3점,2018.01.14.
17653,,언주역 투썸플레이스,,2017.11.17.
17654,,언주역 투썸플레이스,,2016.12.04.
17655,,언주역 투썸플레이스,5점,2014.05.29.
17656,175o38j,김포공항역 공차,5점,2021.02.03.
17657,kocnvm,김포공항역 공차,3점,2020.12.09.
17658,rr23np,김포공항역 공차,5점,2020.09.28.
17659,,삼성중앙역 주커피,,2017.06.15.
17660,1gvah1i,가양역 갤러리카페나팔,5점,2021.02.27.
17661,1i3nhhr,신논현역 투썸플레이스,1점,2021.05.10.
17662,1i1g5qu,신논현역 투썸플레이스,3점,2021.03.30.
17663,njghdu,신논현역 투썸플레이스,1점,2021.03.06.
17664,ml3i0s,신논현역 투썸플레이스,5점,2021.02.01.
17665,sieeta,신논현역 투썸플레이스,2점,2021.01.18.
17666,o5qr9s,신논현역 투썸플레이스,3점,2020.11.18.
17667,obt6ck,신논현역 투썸플레이스,5점,2020.11.08.
17668,1cr1dbj,신논현역 투썸플레이스,3점,2020.10.16.
17669,11ngq1a,신논현역 투썸플레이스,4점,2020.08.26.
17670,bee5fs,신논현역 투썸플레이스,5점,2020.08.24.
17671,1648npa,신논현역 투썸플레이스,1점,2020.08.16.
17672,151u4c5,신논현역 투썸플레이스,1점,2020.08.16.
17673,flu400,신논현역 투썸플레이스,1점,2020.08.12.
17674,o56gup,신논현역 투썸플레이스,1점,2020.07.19.
17675,8oe48p,신논현역 투썸플레이스,1점,2020.07.19.
17676,145leda,신논현역 투썸플레이스,1점,2020.07.19.
17677,st5qgc,신논현역 투썸플레이스,5점,2020.06.14.
17678,11bsnh4,신논현역 투썸플레이스,4점,2020.04.02.
17679,rc2o1n,신논현역 투썸플레이스,3점,2020.02.16.
17680,10a2n1o,신논현역 투썸플레이스,1점,2020.01.22.
17681,vegu1c,신논현역 투썸플레이스,1점,2019.07.31.
17682,qvmfb0,신논현역 투썸플레이스,5점,2018.10.29.
17683,kv7f9c,신논현역 투썸플레이스,5점,2018.10.05.
17684,7ksure,신논현역 투썸플레이스,5점,2018.09.07.
17685,bv4l4a,신논현역 투썸플레이스,5점,2018.08.11.
17686,7sfvid,신논현역 투썸플레이스,1점,2018.04.13.
17687,beccd8,신논현역 투썸플레이스,4점,2018.01.26.
17688,fhs3an,신논현역 투썸플레이스,4점,2018.01.24.
17689,10b6bst,신논현역 투썸플레이스,4점,2017.12.18.
17690,ab4tv4,신논현역 투썸플레이스,4점,2016.06.06.
17691,,신논현역 투썸플레이스,,2017.11.25.
17692,,신논현역 투썸플레이스,,2017.10.22.
17693,,신논현역 투썸플레이스,,2017.08.07.
17694,,신논현역 투썸플레이스,,2017.06.18.
17695,,신논현역 투썸플레이스,,2017.06.13.
17696,,신논현역 투썸플레이스,,2016.04.30.
17697,uqkeia,신논현역 에나타,1점,2021.04.17.
17698,16v36s8,신논현역 에나타,1점,2021.04.08.
17699,e50nve,신논현역 에나타,2점,2021.03.02.
17700,l89kk1,신논현역 에나타,5점,2020.05.01.
17701,11ucibh,신논현역 에나타,5점,2020.04.22.
17702,uvsil5,신논현역 에나타,1점,2020.03.19.
17703,154m2cu,신논현역 에나타,1점,2020.02.10.
17704,12sbdhf,신논현역 에나타,1점,2020.01.26.
17705,r3rp5s,신논현역 에나타,1점,2019.02.07.
17706,17e6jki,신논현역 베러댄와플,5점,2021.04.27.
17707,1avalb9,신논현역 베러댄와플,5점,2021.03.27.
17708,8t34o9,신논현역 베러댄와플,5점,2021.03.01.
17709,1c51m9e,신논현역 베러댄와플,5점,2020.11.22.
17710,njglh5,신논현역 베러댄와플,5점,2020.10.06.
17711,191h8s3,신논현역 베러댄와플,5점,2020.09.17.
17712,bf6cok,신논현역 베러댄와플,5점,2020.09.04.
17713,13gqbvi,신논현역 베러댄와플,5점,2020.08.09.
17714,mv24li,봉은사역 토이셔,1점,2020.11.22.
17715,dlcug1,봉은사역 토이셔,3점,2019.03.14.
17716,fl52s0,봉은사역 토이셔,3점,2017.12.03.
17717,,봉은사역 토이셔,1점,2019.02.13.
17718,11d8k3h,마곡나루역 더벤티,5점,2021.04.09.
17719,1c882c4,마곡나루역 더벤티,5점,2020.10.13.
17720,19d6esb,마곡나루역 더벤티,4점,2020.08.05.
17721,180vu91,마곡나루역 더벤티,5점,2020.05.02.
17722,1jjmmvl,신논현역 빌리엔젤,4점,2021.05.14.
17723,1jjmobr,신논현역 빌리엔젤,5점,2021.05.14.
17724,1gu0aeo,신논현역 빌리엔젤,5점,2021.05.13.
17725,to01eb,신논현역 빌리엔젤,2점,2021.04.19.
17726,1b8v0ob,신논현역 빌리엔젤,3점,2021.03.31.
17727,vfr9cq,신논현역 빌리엔젤,3점,2021.03.29.
17728,mugp9g,신논현역 빌리엔젤,1점,2021.03.19.
17729,u7ce4l,신논현역 빌리엔젤,5점,2021.03.18.
17730,166vfj7,신논현역 빌리엔젤,1점,2021.01.17.
17731,140u4mk,신논현역 빌리엔젤,3점,2020.12.24.
17732,18gacqq,신논현역 빌리엔젤,3점,2020.12.07.
17733,qnuu1b,신논현역 빌리엔젤,2점,2020.08.18.
17734,lhrlai,신논현역 빌리엔젤,1점,2020.08.18.
17735,14d9c8b,신논현역 빌리엔젤,1점,2020.07.30.
17736,157f8lq,신논현역 빌리엔젤,3점,2020.06.21.
17737,mmnu5c,신논현역 빌리엔젤,1점,2020.04.18.
17738,15ookm1,신논현역 빌리엔젤,4점,2020.04.06.
17739,15bt5mn,신논현역 빌리엔젤,1점,2020.01.07.
17740,tr92ln,신논현역 빌리엔젤,2점,2019.11.22.
17741,nicudg,신논현역 빌리엔젤,1점,2019.10.21.
17742,13do6mk,신논현역 빌리엔젤,1점,2019.10.12.
17743,n6525s,신논현역 빌리엔젤,4점,2018.11.18.
17744,l4kfl6,신논현역 빌리엔젤,4점,2018.09.18.
17745,becvhd,신논현역 빌리엔젤,3점,2018.08.25.
17746,beccd8,신논현역 빌리엔젤,4점,2018.01.26.
17747,10nior5,신논현역 빌리엔젤,3점,2017.10.13.
17748,da2r71,신논현역 빌리엔젤,4점,2017.10.07.
17749,14uq969,신논현역 빌리엔젤,4점,2016.06.28.
17750,,신논현역 빌리엔젤,,2017.10.12.
17751,,신논현역 빌리엔젤,,2017.10.11.
17752,,신논현역 빌리엔젤,,2017.10.07.
17753,,신논현역 빌리엔젤,,2017.09.16.
17754,,신논현역 빌리엔젤,,2017.07.18.
17755,,신논현역 빌리엔젤,,2017.06.17.
17756,,신논현역 빌리엔젤,,2017.06.11.
17757,,신논현역 빌리엔젤,,2017.04.12.
17758,,신논현역 빌리엔젤,,2016.11.29.
17759,,신논현역 빌리엔젤,,2016.07.24.
17760,,신논현역 빌리엔젤,,2016.06.07.
17761,,신논현역 빌리엔젤,,2016.05.29.
17762,,신논현역 빌리엔젤,,2016.05.26.
17763,,신논현역 빌리엔젤,,2016.03.25.
17764,,신논현역 빌리엔젤,,2016.03.22.
17765,,신논현역 빌리엔젤,,2016.03.21.
17766,,신논현역 빌리엔젤,,2016.03.16.
17767,,신논현역 빌리엔젤,5점,2017.04.12.
17768,,신논현역 빌리엔젤,5점,2016.01.22.
17769,,신논현역 빌리엔젤,5점,2016.01.01.
17770,,신논현역 빌리엔젤,5점,2016.01.01.
17771,13gf65h,염창역 이디야커피,1점,2020.05.16.
17772,,염창역 이디야커피,,2017.06.23.
17773,1frmtno,봉은사역 스타벅스,5점,2021.02.19.
17774,bo05u2,봉은사역 스타벅스,4점,2020.11.16.
17775,fspl4o,봉은사역 스타벅스,5점,2020.11.01.
17776,n06gqb,봉은사역 스타벅스,5점,2020.10.15.
17777,187gm9u,봉은사역 스타벅스,5점,2020.05.20.
17778,aan1so,봉은사역 스타벅스,5점,2020.02.08.
17779,fn0nb0,봉은사역 스타벅스,3점,2019.07.31.
17780,vd6m0o,봉은사역 스타벅스,5점,2019.03.31.
17781,e4m3b7,봉은사역 스타벅스,3점,2018.11.15.
17782,sjtc3n,봉은사역 스타벅스,5점,2018.11.14.
17783,eh0toc,봉은사역 스타벅스,3점,2017.09.28.
17784,fko7qb,봉은사역 스타벅스,5점,2017.09.26.
17785,c5nn9n,봉은사역 스타벅스,3점,2016.03.10.
17786,,봉은사역 스타벅스,,2018.09.22.
17787,,봉은사역 스타벅스,,2017.08.16.
17788,,봉은사역 스타벅스,,2016.11.03.
17789,,봉은사역 스타벅스,,2016.10.16.
17790,,봉은사역 스타벅스,,2016.04.07.
17791,,봉은사역 스타벅스,,2014.07.06.
17792,,봉은사역 스타벅스,,2013.12.27.
17793,,봉은사역 스타벅스,,2013.04.02.
17794,fkbug7,선유도역 블랙모티브,5점,2021.05.06.
17795,1ca4d9j,선유도역 블랙모티브,5점,2020.10.09.
17796,190vamd,선유도역 블랙모티브,1점,2020.10.01.
17797,7m9b2e,언주역 두젠틀,1점,2020.06.07.
17798,12c0inf,언주역 두젠틀,1점,2019.08.23.
17799,a9mtq1,언주역 두젠틀,5점,2019.07.28.
17800,rcbluh,언주역 두젠틀,5점,2019.04.02.
17801,1if64fu,국회의사당역 커피기업,5점,2021.04.20.
17802,12eoft0,국회의사당역 커피기업,5점,2021.03.24.
17803,1dvuk93,국회의사당역 커피기업,5점,2020.11.26.
17804,crsv0t,국회의사당역 커피기업,5점,2020.11.13.
17805,n1ui3b,국회의사당역 커피기업,5점,2020.11.04.
17806,tlnjp6,국회의사당역 커피기업,5점,2020.10.07.
17807,lclab0,국회의사당역 커피기업,4점,2020.08.14.
17808,vpqjrc,국회의사당역 커피기업,5점,2020.05.27.
17809,10vulrm,국회의사당역 커피기업,5점,2020.02.28.
17810,dct2he,국회의사당역 커피기업,5점,2020.02.11.
17811,109ljhu,국회의사당역 커피기업,4점,2019.11.11.
17812,n75frj,국회의사당역 커피기업,5점,2019.10.02.
17813,113hfqk,국회의사당역 커피기업,5점,2019.08.22.
17814,jtsiop,국회의사당역 커피기업,4점,2019.04.18.
17815,kbceou,국회의사당역 커피기업,4점,2019.01.29.
17816,epdjq1,국회의사당역 커피기업,4점,2019.01.26.
17817,7kh59i,국회의사당역 커피기업,4점,2018.11.05.
17818,7ksp1t,국회의사당역 커피기업,4점,2018.11.01.
17819,n5ekhv,국회의사당역 커피기업,5점,2017.10.01.
17820,,국회의사당역 커피기업,,2016.10.18.
17821,17t8ent,양천향교역 미스터힐링,5점,2021.02.07.
17822,kbo3tv,양천향교역 미스터힐링,5점,2020.08.29.
17823,13ius0l,양천향교역 미스터힐링,5점,2020.04.20.
17824,11ft0fb,양천향교역 미스터힐링,5점,2019.07.12.
17825,sjbtem,양천향교역 미스터힐링,5점,2018.11.13.
17826,,양천향교역 미스터힐링,5점,2018.12.11.
17827,1bvhrqr,마곡나루역 커피링거,4점,2021.04.12.
17828,14u9e63,노량진역 커피나무,1점,2020.08.29.
17829,uvmikr,노량진역 커피나무,5점,2020.07.28.
17830,ntpmc9,노량진역 커피나무,5점,2019.02.16.
17831,qkv2p9,노량진역 커피나무,2점,2018.10.16.
17832,abj9bs,노량진역 커피나무,5점,2017.11.23.
17833,,노량진역 커피나무,,2017.03.18.
17834,19o3ttb,신논현역 엔터타로,5점,2021.05.10.
17835,11vfdkp,신논현역 엔터타로,1점,2021.04.02.
17836,s49taq,신논현역 엔터타로,5점,2020.12.06.
17837,qvkho8,신논현역 엔터타로,1점,2020.11.25.
17838,r5o05q,신논현역 엔터타로,1점,2018.09.19.
17839,14qfdad,언주역 AMAPOLACAFE,2점,2020.01.01.
17840,tlg526,신목동역 카페게이트,5점,2020.08.07.
17841,ngv0si,신목동역 카페게이트,5점,2020.06.09.
17842,12fo0qo,신목동역 카페게이트,5점,2019.08.28.
17843,c1kmfj,신목동역 카페게이트,5점,2019.08.27.
17844,107epla,신목동역 카페게이트,1점,2019.08.24.
17845,gaqnlo,신목동역 카페게이트,1점,2018.09.04.
17846,166csln,신논현역 스타벅스,2점,2021.02.03.
17847,12pq6th,신논현역 스타벅스,3점,2020.11.24.
17848,mj8lc5,신논현역 스타벅스,4점,2020.01.08.
17849,gvhe9i,신논현역 스타벅스,3점,2020.01.07.
17850,,신논현역 스타벅스,,2018.04.12.
17851,,신논현역 스타벅스,,2017.08.10.
17852,,신논현역 스타벅스,,2017.05.15.
17853,,신논현역 스타벅스,,2017.01.17.
17854,c4ufkm,김포공항역 아메리칸트레일러,5점,2021.03.31.
17855,,김포공항역 아메리칸트레일러,,2018.08.19.
17856,15p7lke,샛강역 디저트39,5점,2020.08.10.
17857,la46im,양천향교역 Twosomeplace,1점,2020.03.26.
17858,n0kps2,양천향교역 Twosomeplace,1점,2019.09.27.
17859,ql55rc,양천향교역 Twosomeplace,4점,2019.08.20.
17860,e4r1mo,양천향교역 Twosomeplace,1점,2019.06.26.
17861,v6ae8k,양천향교역 Twosomeplace,3점,2017.04.18.
17862,,양천향교역 Twosomeplace,,2017.06.06.
17863,,양천향교역 Twosomeplace,,2016.09.20.
17864,h2acoj,노들역 스터디카페특별,5점,2021.03.31.
17865,1dmu74l,노들역 스터디카페특별,5점,2020.12.13.
17866,chlusp,노들역 스터디카페특별,5점,2020.11.21.
17867,1ehodsh,언주역 몽바커피,5점,2021.05.07.
17868,qluqte,언주역 몽바커피,5점,2018.08.07.
17869,,언주역 몽바커피,,2018.08.19.
17870,,언주역 몽바커피,5점,2017.09.21.
17871,,언주역 몽바커피,5점,2017.02.10.
17872,,언주역 몽바커피,5점,2017.02.09.
17873,17tig8f,선유도역 ELCAFECOFFEEROASTERS,5점,2021.04.20.
